accuracy,loss,val_accuracy,val_loss
0.8206539154052734,0.4564507007598877,0.7956448793411255,0.6126886606216431
0.9753965735435486,0.08901604264974594,0.7902010083198547,0.8394497036933899
0.9913672208786011,0.03477379307150841,0.7906197905540466,0.9343008995056152
