accuracy,loss,val_accuracy,val_loss
0.7992877960205078,0.48367705941200256,0.7851758599281311,0.6214970946311951
0.9808459877967834,0.0655812993645668,0.7110552787780762,0.9303457736968994
0.9930937886238098,0.027132220566272736,0.7466499209403992,1.1209135055541992
